fighter_id,first,last,nickname,url
3839,Adam,Steele,,http://ufcstats.com/fighter-details/16044bd8762cf794
3840,Dominique,Steele,Non-Stop Action-Packed,http://ufcstats.com/fighter-details/68c11c27d4d56572
3841,Ricky,Steele,The Karate Kid,http://ufcstats.com/fighter-details/09a6ed4ee97a5606
3842,Kody,Steele,,http://ufcstats.com/fighter-details/aebaa8cec15b083d
3843,Eric,Steenberg,,http://ufcstats.com/fighter-details/377bc9dc0b2745f9
3844,Steve,Steinbeiss,The Hooligan,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
3845,Ray,Steinbeiss,Ipswitch Cobra,http://ufcstats.com/fighter-details/6000b5ae6c462142
3846,Dmitri,Stepanov,,http://ufcstats.com/fighter-details/738acab0c6934dd8
3847,Jeremy,Stephens,Lil' Heathen,http://ufcstats.com/fighter-details/18968f97ad34f15c
3848,Aljamain,Sterling,Funk Master,http://ufcstats.com/fighter-details/cb696ebfb6598724
3849,Marc,Stevens,,http://ufcstats.com/fighter-details/310c4d4b2b32796b
3850,Joe,Stevenson,Daddy,http://ufcstats.com/fighter-details/79899ecf62020f6d
3851,Maia,Stevenson,,http://ufcstats.com/fighter-details/2fee10d5cf86bfca
3852,Luke,Stewart,,http://ufcstats.com/fighter-details/27b1a406ac171b19
3853,Darren,Stewart,The Dentist,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f
3854,Kyle,Stewart,Gunz Up,http://ufcstats.com/fighter-details/bb61823f76361297
3855,Alex,Stiebling,The Brazilian Killa,http://ufcstats.com/fighter-details/df5a77121ba84a5d
3856,Tyler,Stinson,The Evolution,http://ufcstats.com/fighter-details/2cf520143e76cd2e
3857,Navajo,Stirling,,http://ufcstats.com/fighter-details/b4b496ec2197ee3e
3858,Dan,Stittgen,The Anvil,http://ufcstats.com/fighter-details/cc3147b49c7d7d92
3859,Lazar,Stojadinovic,The Bronx Bomber,http://ufcstats.com/fighter-details/4d25497994da569c
3860,Denis,Stojnic,,http://ufcstats.com/fighter-details/a421465acbe59c77
3861,Julija,Stoliarenko,,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb
3862,Dustin,Stoltzfus,,http://ufcstats.com/fighter-details/71505842fb6455c3
3863,Niklas,Stolze,Green Mask,http://ufcstats.com/fighter-details/62f7097c04311193
3864,Ken,Stone,,http://ufcstats.com/fighter-details/fbf0947399d14323
3865,Ryan,Stonitsch,,http://ufcstats.com/fighter-details/8d477c3fbe001f9d
3866,George,Stork,,http://ufcstats.com/fighter-details/61dd409cb40d1a55
3867,Rick,Story,The Horror,http://ufcstats.com/fighter-details/5b5307450405abf0
3868,Darko,Stosic,,http://ufcstats.com/fighter-details/025f0b1b58fbad01
3869,Greg,Stott,Ranger,http://ufcstats.com/fighter-details/91181b29be041f1c
3870,Curtis,Stout,,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
3871,Sam,Stout,Hands of Stone,http://ufcstats.com/fighter-details/501b07aec9b8fc2d
3872,Tim,Stout,,http://ufcstats.com/fighter-details/e1a4568fec1fc24f
3873,Jesse,Strader,Sui Generis,http://ufcstats.com/fighter-details/8c39367b53eadf8a
3874,Gennaro,Strangis,,http://ufcstats.com/fighter-details/495add4fbede0a44
3875,Dave,Strasser,,http://ufcstats.com/fighter-details/980b4e712489098e
3876,Daniel,Straus,,http://ufcstats.com/fighter-details/15347cd4cdf01b03
3877,Gerald,Strebendt,The Finishing Machine,http://ufcstats.com/fighter-details/04f9fe830cf13482
3878,Sean,Strickland,,http://ufcstats.com/fighter-details/0d8011111be000b2
3879,Mark,Striegl,Mugen,http://ufcstats.com/fighter-details/ef1182eb28c17d4e
3880,Hans,Stringer,,http://ufcstats.com/fighter-details/523f6ad11dbe9b53
3881,Stefan,Struve,Skyscraper,http://ufcstats.com/fighter-details/ebc1f40e00e0c481
3882,Josh,Stuart,,http://ufcstats.com/fighter-details/601cf40c09090853
3883,Mike,Stumpf,,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
3884,Kyle,Sturgeon,,http://ufcstats.com/fighter-details/d30415ec5e8783cd
3885,Tatiana,Suarez,,http://ufcstats.com/fighter-details/b08012bbe542592a
3886,Masanori,Suda,,http://ufcstats.com/fighter-details/3a7513372f79c8c8
3887,Genki,Sudo,Neo-Samurai,http://ufcstats.com/fighter-details/99dd0147dc4ef80c
3888,Lucasz,Sudolski,,http://ufcstats.com/fighter-details/b160e4f251283d70
3889,Daisuke,Sugie,Amazon,http://ufcstats.com/fighter-details/8215e4fe24e8e81b
3890,Takashi,Sugiura,,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd
3891,Naho,Sugiyuma,Sugi Rock,http://ufcstats.com/fighter-details/b205d4f2ff44bc89
3892,,Sulangrangbo,,http://ufcstats.com/fighter-details/1dd1a3aacde66f72
3893,George,Sullivan,The Silencer,http://ufcstats.com/fighter-details/6c7e25571490aa3b
3894,Amar,Suloev,,http://ufcstats.com/fighter-details/7aa88401f93ce836
3895,Magomed,Sultanakhmedov,,http://ufcstats.com/fighter-details/fe1fdc6be470f773
3896,Justin,Sumter,,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5
3897,,Sumudaerji,The Tibetan Eagle,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3
3898,Rama,Supandhi,Hellboy,http://ufcstats.com/fighter-details/6d537248fe7cccf1
3899,Aji,Susilo,,http://ufcstats.com/fighter-details/22af3546bd967280
3900,Baisangur,Susurkaev,Hunter,http://ufcstats.com/fighter-details/d1feea7a4bdcd503
3901,Louie,Sutherland,Vanilla Gorilla,http://ufcstats.com/fighter-details/cdb7b38b1b357f26
3902,Jason,Suttie,Nobunaga,http://ufcstats.com/fighter-details/cc5834a495d1ea08
3903,Joel,Sutton,,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66
3904,Chad,Sutton,,http://ufcstats.com/fighter-details/556347e2b0e33979
3905,Danilo,Suzart,,http://ufcstats.com/fighter-details/3d99e5aa85d7576a
3906,Martin,Svensson,,http://ufcstats.com/fighter-details/bcad7223af3c19da
3907,Daniel,Swain,,http://ufcstats.com/fighter-details/cc39185f2d7d89e4
3908,Cub,Swanson,,http://ufcstats.com/fighter-details/d247691a6c0e9034
3909,Mike,Swick,Quick,http://ufcstats.com/fighter-details/9fe85152f351e737
3910,Floyd,Sword,,http://ufcstats.com/fighter-details/5330fe7e4c3af81c
3911,Oumar,Sy,,http://ufcstats.com/fighter-details/46e2011d92463b7e
3912,Klaudia,Sygula,,http://ufcstats.com/fighter-details/9f5e3c20ce40b344
3913,Bentley,Syler,Bolivia,http://ufcstats.com/fighter-details/abd2109bc4cb0291
3914,Kevin,Syler,El Nino Bala,http://ufcstats.com/fighter-details/9094a881a7513de3
3915,Leo,Sylvest,Lethal,http://ufcstats.com/fighter-details/58a36b4ccf5dc30e
3916,Tony,Sylvester,,http://ufcstats.com/fighter-details/87b7df65c30008c4
3917,Tim,Sylvia,The Maine-iac,http://ufcstats.com/fighter-details/2a542ee8a8b83559
3918,Kevin,Szaflarski,,http://ufcstats.com/fighter-details/d2d05dda5f887f87
3919,Sebastian,Szalay,Seb,http://ufcstats.com/fighter-details/f201f21cf2c79eb2
3920,Bartosz,Szewczyk,,http://ufcstats.com/fighter-details/224050896306f00c
3921,Osamu,Tachihikari,,http://ufcstats.com/fighter-details/e7bc606d269896aa
3922,Amber,Tackett,,http://ufcstats.com/fighter-details/bb01bc3c57f39b04
3923,Eugenio,Tadeu,,http://ufcstats.com/fighter-details/f70144caea5c4c80
3924,Albert,Tadevosyan,Albeezy,http://ufcstats.com/fighter-details/6751b11102b6adfe
3925,Justin,Tafa,Bad Man,http://ufcstats.com/fighter-details/e13abac8089a801a
3926,Junior,Tafa,The Juggernaut,http://ufcstats.com/fighter-details/c15fa95b9a12fde4
3927,Khalid,Taha,The Warrior,http://ufcstats.com/fighter-details/b4537562f88ac582
3928,Joe,Taimanglo,The Juggernaut,http://ufcstats.com/fighter-details/9bf126927843e184
3929,Tatsuro,Taira,,http://ufcstats.com/fighter-details/4461d7e47375a895
3930,Mairbek,Taisumov,Beckan,http://ufcstats.com/fighter-details/8f5c8850b2484173
3931,Taiyilake,Nueraji,Super Saiyan,http://ufcstats.com/fighter-details/7498b3ac79a3b948
3932,Nobuhiko,Takada,,http://ufcstats.com/fighter-details/a25b71fe5e31fa97
3933,Yoshiki,Takahashi,Kazuo,http://ufcstats.com/fighter-details/6420efac0578988b
3934,Yoko,Takahashi,,http://ufcstats.com/fighter-details/01f86e2d604e2f3c
3935,Daiju,Takase,,http://ufcstats.com/fighter-details/4f74c8be51db8a37
3936,Hiroyuki,Takaya,Streetfight Bancho,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9
3937,Yoshihiro,Takayama,,http://ufcstats.com/fighter-details/d856a0080ac09ed7
3938,Makoto,Takimoto,,http://ufcstats.com/fighter-details/a7724f51e32e763e
3939,Oleg,Taktarov,The Russian Bear,http://ufcstats.com/fighter-details/1dc56b59cb28425d
3940,Payton,Talbott,,http://ufcstats.com/fighter-details/6e743a33d56bdaa4
3941,Nordine,Taleb,,http://ufcstats.com/fighter-details/49858bf46dabf6fb
3942,Murtaza,Talha,,http://ufcstats.com/fighter-details/6aab5c20395ee722
3943,Tsuyoshi,Tamakairiki,,http://ufcstats.com/fighter-details/eaa0a728cc91ef60
3944,Eli,Tamez,Tomahawk,http://ufcstats.com/fighter-details/bfd4d50591033a1f
3945,Kiyoshi,Tamura,,http://ufcstats.com/fighter-details/30e8b4505f5ccf92
3946,Akitoshi,Tamura,The Ironman,http://ufcstats.com/fighter-details/c95fbc085e17a532
3947,Issei,Tamura,,http://ufcstats.com/fighter-details/57bf89d42364d39e
3948,Jason,Tan,,http://ufcstats.com/fighter-details/ad3041e61896b975
3949,Akihito,Tanaka,Kinniku Mantaro,http://ufcstats.com/fighter-details/1bf49bf829964144
3950,Michinori,Tanaka,,http://ufcstats.com/fighter-details/64788ee44b062ded
3951,Evan,Tanner,,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
3952,Kasey,Tanner,,http://ufcstats.com/fighter-details/078b732efa497f49
3953,Otari,Tanzilovi,,http://ufcstats.com/fighter-details/b9124c308671e303
3954,Manny,Tapia,The Mangler,http://ufcstats.com/fighter-details/0eec866a077889f0
3955,Gary,Tapusoa,,http://ufcstats.com/fighter-details/37ac9e0f4fc86171
3956,Miesha,Tate,Cupcake,http://ufcstats.com/fighter-details/b96619b3acd7d9da
3957,Aaron,Tau,Tauzemup,http://ufcstats.com/fighter-details/7abf7f8778472b7b
3958,Deividas,Taurosevicius,,http://ufcstats.com/fighter-details/ef927e4fe2117ab8
3959,Thiago,Tavares,,http://ufcstats.com/fighter-details/8a59d346dc976a10
3960,Jeremy,Tavares,,http://ufcstats.com/fighter-details/681d07e328798ec0
3961,Brad,Tavares,,http://ufcstats.com/fighter-details/0c6d9ea8306c029e
3962,Ramon,Taveras,The Savage,http://ufcstats.com/fighter-details/c5ccd878231c5407
3963,Paul,Taylor,Relentless,http://ufcstats.com/fighter-details/9b74de674c355425
3964,Jesse,Taylor,JT Money,http://ufcstats.com/fighter-details/dd992d569aaebee6
3965,Torrance,Taylor,,http://ufcstats.com/fighter-details/88e53ec16b801740
3966,Louis,Taylor,Handgunz,http://ufcstats.com/fighter-details/49bddfee9ed54cf3
3967,Anthony,Taylor,Pretty Boy,http://ufcstats.com/fighter-details/637a4d8825464c62
3968,Danielle,Taylor,Dynamite,http://ufcstats.com/fighter-details/b76c6268dc1d3c05
3969,J.T,Taylor,The Outlaw ,http://ufcstats.com/fighter-details/17c6e35e4da505b0
3970,James,Te Huna,,http://ufcstats.com/fighter-details/f5431394fb284bb9
3971,Cam,Teague,Chaos,http://ufcstats.com/fighter-details/b47c9ea5f2895d6e
3972,Shawn,Teed,,http://ufcstats.com/fighter-details/5bb70ebd65075c5c
3973,Glover,Teixeira,,http://ufcstats.com/fighter-details/7ff97850e8c32bda
3974,John,Teixeira,Macapa,http://ufcstats.com/fighter-details/86061eaba822bfea
3975,Ewerton,Teixeira,,http://ufcstats.com/fighter-details/de9e331b3e6bae70
3976,Tallison,Teixeira,Xicao,http://ufcstats.com/fighter-details/17923f676f100e16
3977,Tra,Telligman,Trauma,http://ufcstats.com/fighter-details/1dab0d1d81dd06db
3978,Ramazan,Temirov,Temurlan,http://ufcstats.com/fighter-details/7d0a1968b38ca439
3979,Taneisha,Tennant,Triple Threat,http://ufcstats.com/fighter-details/87911d22a79d3203
3980,Herman,Terrado,,http://ufcstats.com/fighter-details/61d6368013f8637f
3981,Dave,Terrel,The Bionic,http://ufcstats.com/fighter-details/b9aa0024f295609e
3982,David,Terrell,The Soul Assassin,http://ufcstats.com/fighter-details/4123fd4dcc1fe937
3983,James,Terry,Intensity,http://ufcstats.com/fighter-details/5befa793316d3469
3984,Jeff,Terry,,http://ufcstats.com/fighter-details/60f86c449cd31e23
3985,David,Teymur,,http://ufcstats.com/fighter-details/2747c60e42d9d75f
3986,Daniel,Teymur,Kid Dynamite,http://ufcstats.com/fighter-details/fbf0537e420e698e
3987,Motonobu,Tezuka,,http://ufcstats.com/fighter-details/d34636a85f0f4c90
3988,Jason,Thacker,,http://ufcstats.com/fighter-details/f0264252e191da22
3989,Alexia,Thainara,Burguesinha,http://ufcstats.com/fighter-details/545092d13c67aa49
3990,Brandon,Thatch,Rukus,http://ufcstats.com/fighter-details/638cfec7ec559d6e
3991,Elias,Theodorou,The Spartan,http://ufcstats.com/fighter-details/34f88592c0ab7a54
3992,Nik,Theotikos,,http://ufcstats.com/fighter-details/ca936c67687789e9
3993,Paulo,Thiago,,http://ufcstats.com/fighter-details/30a09e43f15f1d75
3994,Colby,Thicknesse,Slickness,http://ufcstats.com/fighter-details/ed7d329d7c29428d
3995,Din,Thomas,Dinyero,http://ufcstats.com/fighter-details/40a604761ca7d64d
3996,Ryan,Thomas,The Tank Engine,http://ufcstats.com/fighter-details/b732b326c362fb62
3997,Noah,Thomas,,http://ufcstats.com/fighter-details/319c15b8aac5bfde
3998,Joel,Thomas ,The NIce Guy,http://ufcstats.com/fighter-details/2b33e57c4d0a4502
3999,Treston,Thomison,,http://ufcstats.com/fighter-details/ed5f04f833459877
4000,Nick,Thompson,The Goat,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d
4001,James,Thompson,The Colossus,http://ufcstats.com/fighter-details/9e30f69cc0869301
4002,Oli,Thompson,,http://ufcstats.com/fighter-details/dcdd511ff757f15c
4003,Stephen,Thompson,Wonderboy,http://ufcstats.com/fighter-details/4a28cb716c19157a
4004,Josh,Thomson,The Punk,http://ufcstats.com/fighter-details/a566371ba2ad7152
4005,Simeon,Thoresen,The Grin,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
4006,Josh,Thornburg,,http://ufcstats.com/fighter-details/083e15da67d9b0fa
4007,Ti,Haitao,,http://ufcstats.com/fighter-details/3848cd6cac73e091
4008,Gleison,Tibau,,http://ufcstats.com/fighter-details/75e5fec9f72910ef
4009,Chris,Tickle,BadBoy,http://ufcstats.com/fighter-details/1d1b85389a05df69
4010,Nolan,Ticman,,http://ufcstats.com/fighter-details/9eb069062a0cfc13
4011,Darren,Till,The Gorilla,http://ufcstats.com/fighter-details/9ce6d5a03af801b7
4012,Brett,Tillis,,http://ufcstats.com/fighter-details/7b461ccae8270207
4013,Rio,Tirto,,http://ufcstats.com/fighter-details/c830bc2eb134b646
4014,Denis,Tiuliulin,,http://ufcstats.com/fighter-details/0112352cb32f5026
4015,Ryan,Tobar,,http://ufcstats.com/fighter-details/57481f1f10530c61
4016,Rafael,Tobias,Bipolar,http://ufcstats.com/fighter-details/d6a8edb7410223a0
4017,Andrew,Todhunter,The Sniper,http://ufcstats.com/fighter-details/274ca7b799b402cc
4018,Dusko,Todorovic,Thunder,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f
4019,Tuco,Tokkos,,http://ufcstats.com/fighter-details/3e8118c1ab52f211
4020,Hideo,Tokoro,,http://ufcstats.com/fighter-details/2d5fbe2103f97053
4021,Anatoly,Tokov,,http://ufcstats.com/fighter-details/679ae8c4fd022c6b
4022,Kazuki,Tokudome,,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
4023,Puja,Tomar,Cyclone,http://ufcstats.com/fighter-details/19f8a2f6eecd92ac
4024,Tyler,Toner,,http://ufcstats.com/fighter-details/8e893f269d5696b2
4025,James,Toney,Lights Out,http://ufcstats.com/fighter-details/d10b35152277cf98
4026,Masanori,Tonooka,,http://ufcstats.com/fighter-details/9de7c97e1c0d7927
4027,Carl,Toomey,,http://ufcstats.com/fighter-details/5ee87e0432205755
4028,Ilia,Topuria,El Matador,http://ufcstats.com/fighter-details/54f64b5e283b0ce7
4029,Aleksandre,Topuria,El Conquistador,http://ufcstats.com/fighter-details/4a6dff1b260bcf61
4030,Anthony,Torres,The Crush,http://ufcstats.com/fighter-details/918d9d89d4d52acc
4031,Miguel,Torres,,http://ufcstats.com/fighter-details/33b2f68ef95252e0
4032,Ronys,Torres,,http://ufcstats.com/fighter-details/cce79e827569f26e
4033,Haven,Torres,,http://ufcstats.com/fighter-details/1ff10dee2f7ae60c
4034,Alex,Torres,Rolo,http://ufcstats.com/fighter-details/e4e0f310b3cf23a8
4035,Abram,Torres,,http://ufcstats.com/fighter-details/e175a261a280f7cb
4036,Jose,Torres,Shorty,http://ufcstats.com/fighter-details/d2036f31c035e0d1
4037,Desmond,Torres,,http://ufcstats.com/fighter-details/971aebf56267de20
4038,Manuel,Torres,El Loco,http://ufcstats.com/fighter-details/2e7878927067fdca
4039,Justice,Torres,,http://ufcstats.com/fighter-details/01762e1d4ff4dc51
4040,Eduardo,Torres Caut,Cyborg,http://ufcstats.com/fighter-details/c8d46028907bcece
4041,Salim,Touahri,Grizzly,http://ufcstats.com/fighter-details/cbf1c7ba5408a66f
4042,Dequan,Townsend,The Tarantula,http://ufcstats.com/fighter-details/3f7dab21b6c971bc
4043,Minoru,Toyonaga,,http://ufcstats.com/fighter-details/04076783ca83d6ae
4044,Slim,Trabelsi,,http://ufcstats.com/fighter-details/ff2ec83f44000f78
4045,Roberto,Traven,Spider,http://ufcstats.com/fighter-details/20ec0061400178ca
4046,Bryan,Travers,,http://ufcstats.com/fighter-details/008cf84faae9c7a5
4047,Alexander,Trevino,,http://ufcstats.com/fighter-details/73abb7a5c57fb443
4048,Francisco,Trevino,Sitkayan,http://ufcstats.com/fighter-details/97a6bbe6e6566a94
4049,Angelo,Trevino,Baby Monsta,http://ufcstats.com/fighter-details/0cf9f5518d6063bb
4050,Frank,Trigg,Twinkle Toes,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
4051,Francisco,Trinaldo,Massaranduba,http://ufcstats.com/fighter-details/a8283a4f415e1eb9
4052,Damien,Trites,The Omen,http://ufcstats.com/fighter-details/cb1c09c8126dbee0
4053,Michael,Trizano,The Lone Wolf,http://ufcstats.com/fighter-details/5bf31a46becc1204
4054,Antonio,Trocoli,Malvado,http://ufcstats.com/fighter-details/6d48a2df51749d91
4055,Tor,Troeng,The Hammer,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
4056,Aaron,Trujillo,,http://ufcstats.com/fighter-details/cc18abc046b382c9
4057,Reynaldo,Trujillo,The Truth,http://ufcstats.com/fighter-details/e6b233a007cb06c4
4058,Abel,Trujillo,Killa,http://ufcstats.com/fighter-details/e14b5aa06eea9653
4059,Arman,Tsarukyan,Ahalkalakets,http://ufcstats.com/fighter-details/eae48ff31db420c2
4060,Rei,Tsuruya,,http://ufcstats.com/fighter-details/2f43a3e82661fa99
4061,Chris,Tuchscherer,The Crowbar,http://ufcstats.com/fighter-details/df05aa15b2d66f57
4062,Jon,Tuck,Super Saiyan,http://ufcstats.com/fighter-details/53ec9cb470e1a4ea
4063,Gavin,Tucker,Guv'nor,http://ufcstats.com/fighter-details/da816417a579a0bd
4064,Jumabieke,Tuerxun,The Wild Wolf,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10
4065,Tom,Tuggle,The Law,http://ufcstats.com/fighter-details/b9aa7d230865b5fe
4066,Blair,Tugman,,http://ufcstats.com/fighter-details/63f8775391301891
4067,Tai,Tuivasa,Bam Bam,http://ufcstats.com/fighter-details/c62fbc117d57b943
4068,Zubaira,Tukhugov,Warrior,http://ufcstats.com/fighter-details/aceffa19749c4dc0
4069,Teila,Tuli,,http://ufcstats.com/fighter-details/96eff1a628adcc7f
4070,Marco,Tulio,Matuto,http://ufcstats.com/fighter-details/9384e71bca6c409d
4071,Nyamjargal,Tumendemberel,Art of Knockout,http://ufcstats.com/fighter-details/17cb6d8e8187f304
4072,Albert,Tumenov,Einstein,http://ufcstats.com/fighter-details/ff6a1f63c254127e
4073,Ricky,Turcios,,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c
4074,Anton,Turkalj,The Pleasure Man,http://ufcstats.com/fighter-details/82529ce93cd9a2cf
4075,Wellington,Turman,The Prodigy,http://ufcstats.com/fighter-details/4dcfb28c011c11b2
4076,Courtney,Turner,,http://ufcstats.com/fighter-details/56f4b81ec4db61af
4077,Jalin,Turner,The Tarantula,http://ufcstats.com/fighter-details/4d8fa64202cee4c1
4078,Austin,Tweedy,,http://ufcstats.com/fighter-details/885adaff8fe15cf7
4079,Marcin,Tybura,Tybur,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2
4080,Raphael,Uchegbu,,http://ufcstats.com/fighter-details/cb680d85b84cbfd9
4081,Takeru,Uchida,,http://ufcstats.com/fighter-details/1d76f07ffdd765c2
4082,Alberto,Uda,,http://ufcstats.com/fighter-details/8f2deefe8c5dfb5d
4083,Ryuki,Ueyama,,http://ufcstats.com/fighter-details/bcd124bcd3d5be46
4084,Christian,Uflacker,,http://ufcstats.com/fighter-details/10ccf4ec9913cadc
4085,Andy,Uhrich,,http://ufcstats.com/fighter-details/4a1a492f299581d9
4086,Tagir,Ulanbekov,,http://ufcstats.com/fighter-details/f00ac08ab056af5d
4087,Carlos,Ulberg,Black Jag,http://ufcstats.com/fighter-details/9014c02eff8b3d62
4088,Gasan,Umalatov,Cobra,http://ufcstats.com/fighter-details/7a39bbac8cc0fa70
4089,Jeremy,Umphries,,http://ufcstats.com/fighter-details/4793a2d90f5ab8ae
4090,Zach,Underwood,,http://ufcstats.com/fighter-details/1e310618d02ff93b
4091,Caol,Uno,Uno Shoten,http://ufcstats.com/fighter-details/eb1723480fa2f96c
4092,Kengo,Ura,Uraken,http://ufcstats.com/fighter-details/58258914525740a5
4093,Logan,Urban,Hulk,http://ufcstats.com/fighter-details/5e23f30e9c6ed74e
4094,Hector,Urbina,El Toro,http://ufcstats.com/fighter-details/4b8fb0453a596b8e
4095,Elias,Urbina,,http://ufcstats.com/fighter-details/47fcdcaccb58ca80
4096,Gilbert,Urbina,The RGV Bad Boy,http://ufcstats.com/fighter-details/b12fb759e02378de
4097,Guilherme,Uriel,Urso,http://ufcstats.com/fighter-details/4252b09f0c8c4472
4098,Nick,Urso,,http://ufcstats.com/fighter-details/e78c4c3d329c531b
4099,Yasuhiro,Urushitani,,http://ufcstats.com/fighter-details/c34e5849184b08c3
4100,Sho Patrick,Usami,Savage,http://ufcstats.com/fighter-details/fe30c5f5cc3e028b
4101,Kamaru,Usman,The Nigerian Nightmare,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e
4102,Mohammed,Usman,The Motor,http://ufcstats.com/fighter-details/da7f113b5ea39c43
4103,Darren,Uyenoyama,BC,http://ufcstats.com/fighter-details/6546af7ab545b90c
4104,Richie,Vaculik,Vas,http://ufcstats.com/fighter-details/54578e5927adea53
4105,Rashid,Vagabov,Rambo,http://ufcstats.com/fighter-details/0d1190beced94f7c
4106,Artem,Vakhitov,,http://ufcstats.com/fighter-details/43e549b803ec7375
4107,Egidijus,Valavicius,,http://ufcstats.com/fighter-details/fc1868f56d3036eb
4108,Genaro,Valdez,Rayadito,http://ufcstats.com/fighter-details/cda1099995b46cc2
4109,Charlie,Valencia,,http://ufcstats.com/fighter-details/8a0be41c0380188d
4110,Robert,Valentin,Robzilla,http://ufcstats.com/fighter-details/0cd0456d6029cec2
4111,Victor,Valenzuela,Joe Boxer,http://ufcstats.com/fighter-details/de277a4abcfeea46
4112,Ivan,Valenzuela,Bam Bam,http://ufcstats.com/fighter-details/45b82ebf0b9e0fd2
4113,Victor,Valenzuela,Psicosis,http://ufcstats.com/fighter-details/078695e385ec2f57
4114,Timur,Valiev,Lucky,http://ufcstats.com/fighter-details/45e738622ea2c02c
4115,Victor,Valimaki,The Matrix,http://ufcstats.com/fighter-details/663b76da637402c3
4116,Andrew,Valladerez,,http://ufcstats.com/fighter-details/2a898bf9fb7710b3
4117,Kevin,Vallejos,El Chino,http://ufcstats.com/fighter-details/239d8e5359022f3b
4118,Isaac,Vallie-Flagg,,http://ufcstats.com/fighter-details/c295de4e10acd4c9
4119,Joshua,Van,The Fearless,http://ufcstats.com/fighter-details/17e97649403ba428
4120,Mike,van Arsdale,,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
4121,Matt,Van Buren,Gutter,http://ufcstats.com/fighter-details/7b39035fae7268b8
4122,Ron,van Clief,The Black Dragon,http://ufcstats.com/fighter-details/23ab42947c1990e3
4123,Lloyd,Van Dams,,http://ufcstats.com/fighter-details/02177caefe7c07d4
4124,Alain,Van der Merckt,Top Boy,http://ufcstats.com/fighter-details/f6bbc6ba4f06ad60
4125,Cameron,VanCamp,Jumpman,http://ufcstats.com/fighter-details/87e2468b986ebb79
4126,Chad,Vance,,http://ufcstats.com/fighter-details/26d61e92a6069cd2
4127,Jared,Vanderaa,,http://ufcstats.com/fighter-details/2b68d9f125d07b42
4128,Austin,Vanderford,The Gentleman,http://ufcstats.com/fighter-details/32c3ee378671a5d9
4129,Lando,Vannata,Groovy,http://ufcstats.com/fighter-details/f9b200db02b488d9
4130,Paige,VanZant,12 Gauge,http://ufcstats.com/fighter-details/4d5197f331c47290
4131,Paul,Varelans,The Polar Bear,http://ufcstats.com/fighter-details/07a18ae55dfc3cd9
4132,Kazula,Vargas,,http://ufcstats.com/fighter-details/ec18eb918121787c
4133,Jamie,Varner,,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3
4134,Guilherme,Vasconcelos,Bomba,http://ufcstats.com/fighter-details/d6d5da3c209884bc
4135,Linton,Vassell,The Swarm,http://ufcstats.com/fighter-details/a148dfe3485be79d
4136,Billy,Vaughan,,http://ufcstats.com/fighter-details/61428ed51f5ff465
4137,Yuri,Vaulin,,http://ufcstats.com/fighter-details/4679a38cced7c64a
4138,Javier,Vazquez,Showtime,http://ufcstats.com/fighter-details/be5cfd73617a5b1a
4139,Manny,Vazquez,,http://ufcstats.com/fighter-details/8d4d25fd9218860b
4140,Matt,Veach,,http://ufcstats.com/fighter-details/5731cc327790b731
4141,Joe,Vedepo,The Doctor,http://ufcstats.com/fighter-details/d35c3ed553b71fa2
4142,Kelly,Velasco,Killer,http://ufcstats.com/fighter-details/93c9897f0f9f5dab
4143,Greg,Velasco,The Viking King,http://ufcstats.com/fighter-details/34a81ebbce32b06b
4144,Cain,Velasquez,,http://ufcstats.com/fighter-details/0ff11cc094e887bc
4145,David,Velasquez,Little,http://ufcstats.com/fighter-details/09c44b317c98bf96
4146,Bojan,Velickovic,Serbian Steel,http://ufcstats.com/fighter-details/fcce75a25c14a804
4147,Karlos,Vemola,,http://ufcstats.com/fighter-details/d23ccf4a6c221284
4148,Luigi,Vendramini,The Italian Stallion,http://ufcstats.com/fighter-details/2f1a257d6777096d
4149,Jerrel,Venetiaan,,http://ufcstats.com/fighter-details/602bb270f2bdbf02
4150,Scott,Ventimiglia,Meant to Kill Ya,http://ufcstats.com/fighter-details/6e62bb64f7cc5026
